 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 8.    Time:  21:43:18
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         50.0074      -61.67  0.6696 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.987E-03
         50.0098      -60.57  0.6699 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.942E-03
         50.0128      -59.22  0.6702 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.26  0.4836 -0.972E-03
         50.0167      -57.57  0.6706 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.25  0.4836 -0.956E-03
         50.0218      -55.63  0.6711 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.25  0.4836 -0.983E-03
         50.0285      -53.40  0.6717 -0.175E+01      -3207.42  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.25  0.4836 -0.980E-03
         50.0372      -50.92  0.6723 -0.175E+01      -3207.41  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.25  0.4836 -0.967E-03
         50.0484      -48.24  0.6730 -0.175E+01      -3207.41  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.24  0.4836 -0.964E-03
         50.0630      -45.42  0.6738 -0.175E+01      -3207.41  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.24  0.4836 -0.968E-03
         50.0820      -42.53  0.6745 -0.175E+01      -3207.41  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.23  0.4836 -0.968E-03
         50.1067      -39.57  0.6752 -0.175E+01      -3207.41  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.22  0.4836 -0.967E-03
         50.1388      -36.51  0.6760 -0.175E+01      -3207.40  0.4139  0.919E-03      -1919.80  0.4544  0.121E-02      -1366.21  0.4836 -0.968E-03
         50.1806      -33.45  0.6767 -0.175E+01      -3207.40  0.4139  0.919E-03      -1919.79  0.4544  0.121E-02      -1366.20  0.4836 -0.966E-03
         50.2349      -30.22  0.6775 -0.175E+01      -3207.39  0.4139  0.919E-03      -1919.79  0.4544  0.121E-02      -1366.18  0.4836 -0.966E-03
